id	text	label
test_0157	 Sản phẩm tốt, lắp đặt dễ dàng, mình có thể tự lắp được. Máy làm nóng nhanh, ít hao điện. 	0
test_0158	  mình cảm thấy rất an tâm về chất lượng, dịch vụ. Mình rất tin tưởng Tiki ở khâu này, hy vọng Tiki sẽ phát triển lớn hơn nữa để người tiêu dụng được hưởng lợi ích và uy tín nhiều hơn. Cám ơn Tiki. 	0
test_0159	 Tủ lạnh màu rất đẹp và sang trọng, vừa ý hơn cả mong đợi, đáng tiền mua 	0
test_0160	 Đã mua hàng dùng được 2 tuần cảm thấy khá hài lòng. Hình thức mới 100% nguyên seal chưa active. Bản màu vàng rất đẹp. Tiki cũng giao hàng khá nhanh trong vòng 2 tiếng. Nói chung chưa có gì để phàn nàn. Sẽ còn ủng hộ tiki! 	0
test_0161	 Sau hơn 10 ngày dùng máy mình thấy rất ổn. Pin trâu, từ bữa mua chưa sạc lại. Do mình nghe gọi ít. 	0
test_0162	 Giao hàng nhanh, tủ làm lạnh nhanh, tiết kiệm điện 	0
test_0163	 Tiki giao hàng nhanh, đóng gói tốt. Với sản phẩm điện tử khi nhận đến tay còn nguyên vẹn là yên tâm 1 nửa rồi. 	0
test_0164	 Hàng điện gia dụng quan trọng là phải chính hãng, dùng an toàn. Tôi chỉ tin tưởng Tiki Trading, vì hàng rõ nguồn gốc và giao hàng nhanh.  	0
test_0165	 Khá tốt mua được 5 ngày thiết kế đẹp xuất xắc camera quá ổn game liên quân rất tốt pin quá ổn dùng hơn 1 ngày sạc pin nhanh. Giao hàng Tiki quá nhanh và suất sắc. 	0
test_0166	 Máy Lạnh rất Ok, ít hao điện, chạy êm. Trước đây tôi dùng máy Sharp 1Hp loại thường nay đổi sang máy này mà vẫn sử dụng được đường ống cũ, không phải lắp thêm vật tư gì. 	0
test_0167	 Sản phẩm đầy đủ phụ kiện, điện thoại sóng khỏe, pin trâu. Giao hàng rất nhanh. Hôm trước đặt hàng hôm sau đã giao lại gặp a giao hàng vui tính nhiệt tình. 5 sao. 	0
test_0168	 cực kỳ hài lòng sau gần 10 ngày sử dụng. Hàng mới tinh còn nguyên seal, mở ra check thì mới bảo kích hoạt bảo hành 2-3 ngày, 100% xịn, mới, zin. 	0
test_0169	 Đã sử dụng hơn 1 tuần, máy chạy êm, lạnh nhanh, có nhiều chế độ để lựa chọn. Kiểu dáng nhỏ gọn. Mua kèm khuyến mãi nên giá rất tốt. 	0
test_0170	 Sau 1 hồi cân nhắc, mình đã quyết đinhj về team Pana với em này! Năm 2019, giá cả tốt, hiện thời chất lượng rất hài lòng! 	0
test_0171	 Giao hàng nhanh, nhân viên thân thiện, nhiệt tình. 	0
test_0172	 Giá tiền phù hợp vs chất lượng đem lại, chạy khá êm, lạnh sâu, tiki giao hàng nhanh. 	0
test_0173	 Mình đã dùng 1 máy tương tự (đời trc 1 tí) rồi nên hoàn toàn hài lòng khi mua tiếp máy này, Panasonic đã cải tiến độ êm của máy bơm tốt hơn, cả thiết kế nút vặn nữa. Tiki cho giá hợp lý nhất. 	0
test_0174	 Giao hàng nhanh chóng, nhiệt tình 	0
test_0175	 Tốt, giao hàng nhanh, hỗ trợ tốt 	0
test_0176	 Vừa mới nhận hàng sáng nay. Ẻm thật nóng bỏng. (Thiết kế sumsung thì khỏi chê). Nóng (hai bên hông) ^^. 	0
test_0177	 Ban đầu sản phẩm sử dụng tốt, máy bơm chạy êm, nhân viên lắp đặt nhiệt tình. 	0
test_0178	 Tiki giao hàng nhanh và giá cũng rẻ hơn những nơi khác, máy chính hãng và còn nguyên seal. 	0
test_0179	 Mình mới gắn xong, máy chạy êm, đội lắp ráp rất ok, chi phí 570k mình cho là hợp lý, tóm lại khởi đầu rất hài lòng, còn chất lượng sản phẩm sử dụng một thời gian rồi mới biết 	0
test_0180	 Giao hàng nhanh cực kì. Tiki đóng gói cực cẩn thận. Sản phẩm mới còn nguyên, mua của Tikitrading nên cực kì yên tâm về chất lượng. 	0
test_0181	 Hàng chính hãng, chất lượng tốt, giá cạnh tranh so với các chỗ bán bên ngoài. 	0
test_0182	 Mình đặt gói giao ngay và lắp đặt ngay. 	0
test_0183	 Máy êm, làm lạnh nhanh cho phòng nhỏ,nếu phòng lớn thì sẽ không phù hợp tại mua lắp 2 phòng,bộ nóng ko gây ồn như mấy máy nhà hàng xóm, nên chọn TIKI NOW để được giao và lắp đặt ngay trong ngày.đặt 9h sáng, 11h giao, 14h nhân viên qua lắp rồi. 	0
test_0184	 Cảm ơn Tiki đã giao hàng;..điện thoại dung y như hình đặt hàng ,đóng gói cẩn thận,pin trâu, nói chung là rất ok. 	0
test_0185	 Hàng chính hãng nguyên seal, giao hàng cực nhanh. 	0
test_0186	 hàng xài ok, máy khá ổn, cục nóng chay ko quá ồn, xài thêm tg nữa xem sao 	0
test_0187	 Ấn tượng đầu tiên là giao hàng cực nhanh, sản phẩm chính hãng vẫn chưa kích hoạt gói bảo hành. Quá ấn tượng. 	0
test_0188	 Nghe rõ, hàng chất lượng với tầm giá này (đủ 50 ký tự :D) 	0
test_0189	 shop giao hàng nhanh, máy đẹp xài rất hài lòng, giá cả hợp lý hàng có bền k thì phải đợi thời gian xem sau, mình sẽ ủng hộ shop dài dài, thanks, good morning 	0
test_0190	 Giá rẻ hơn so với ariton, nhiệt độ không ổn định bằng, dùng tốt ko có gì phàn nàn 	0
test_0191	 Mình Rất hài lòng về dịch vụ của Tiki, giao hàng rất nhanh. Mình đặt hàng chiều hôm trước mà sáng hôm sau giao luôn. 	0
test_0192	 Tiki giao hàng rất nhanh! Nhìn sản phẩm đẹp, chất lượng OK. Mình được giao máy mã LL/A của Mỹ. 	0
test_0193	 Tiki giao hàng rất tận tình, nhanh. Sản phẩm đẹp, hình thức không có bất kì gì phàn nàn. Hoạt động ổn, không quá ồn, điện tiêu hao thì ở mức chấp nhận. Ở 1 mình xài tẹt ga 	0
test_0194	 Sản phẩm rất ổn. Shop nhiệt tình ship hàng rất nhanh. Trước cũng mua cặp note5 của shop dùng đến chán ko hư. Sẽ ủng hộ dài dài 	0
test_0195	 Máy xịn xài ngon,giá tốt!!! Nhân viên lắp đặt nhiệt tình, cho 5 sao, tiếc là còn 1 máy thôi trong khi mình cần 2 máy 	0
test_0196	 Mua đt này cho ba, các chức năng đầy đủ, giao diện tiếng Việt dễ sử dụng. Máy rất nhẹ và mượt cảm ứng. Nếu dùng để nghe gọi, đọc tin tức và nhắn tin thì quá ổn! Tikinow giao hàng max nhanh, chưa đến 2H là mình nhận hàng rồi. Nếu so sánh với các loại đt có RAM 2GB và bộ nhớ trong 16GB thì đây là cái phone rẻ nhất và xài ok nhất mình từng thấy 	0
test_0197	 Sau khi sử dụng khoảng một tháng thì hôm nay mình mới viết nhận xét. Máy chạy êm và nước chảy mạnh nhờ có trợ lực.  	0
test_0198	 Hàng hóa nhận ok, nhân viên giao hàng thân thiện vui vẻ, nhiệt tình... mình rất thích. 	0
test_0199	 Với giá tiền 8M thì hiếm có sản phẩm nào ăn được sản phẩm này về chất lương. 	0
test_0200	 Điện thoại đóng gói cẩn thận chuyển hàng nhanh chóng. Nói chung không phải phàn nàn về điều gì cả. Cám ơn Tiki nhiều vì uy tín chất lượng bán hàng và tạo niềm tin của khách hàng với chất lượng cao của sp 	0
test_0201	 Điện Thoại dùng ok. Tiki giao hàng nhanh chu đáo, đóng gói cẩn thận. Cước vc free nữa. Thk 	0
test_0202	 So với giá gốc 2tr5 thì ko được. So với 300k thì khá tốt. Bên cạnh là con 2tr4 rất khác biệt 	0
test_0203	 Giao hàng nhanh đóng gói đẹp  Chất lượng sản phẩm tuyệt vời. Máy chạy êm và ko có mùi cao du luôn. Chỉ là shop giao nhầm sang màu xanh. Nhưng máy ok là được. Cảm ơn shop 	0
test_0204	  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn đóng gói cẩn thận❤️ 	0
test_0205	 Pin trâu, shop hướng dẫn cài đặt nhiệt tình. 	0
test_0206	  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh bắt sóng khỏe rất ok 	0
test_0207	 Chất vải mịn chưa thử nên chưa biết có thấm và chống thấm như thế nào ak 	0
test_0208	  Rất đáng tiền Thời gian giao hàng rất nhanh giỏ đựng đồ hơi bé cứ nghĩ n to cơ 	0
test_0209	 Chất liệu tủ đẹp, sang trọng. 	0
test_0210	  Chất lượng sản phẩm tuyệt vời. Tks shop nhiều 	0
test_0211	 Món này ok nha mọi người! Tuy tiếng trung quốc. Nhưng dễ sài lắm nha! wifi căng đét luôn 	0
test_0212	 Shop tư vấn nhiệt tình hàng nhận rất ok  	0
test_0213	 Nhà đang dùng một điều hoá Daikin nay lắp thêm điều hoá Sharp thấy thời giam mát lạnh cũng nhanh và máy chạy êm. Tiếp tục ủng hộ Tiki cho những lần mua hàng sau. 	0
test_0214	  Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Shop phục vụ rất tốt Shop phục vụ rất tốt Shop phục vụ rất tốt 	0
test_0215	 Kem thấm nhanh. Mùi dịu dễ chịu 	0
test_0216	  Đóng gói sản phẩm rất đẹp và chắc chắn.  Shop phục vụ rất tốt.  Thời gian giao hàng rất nhanh. Còn chất lượng thì phải qua sử dụng mới biết được. 	0
test_0217	 Giao hàng buổi sáng, chiều tới lắp đặt, rất nhanh chóng 	0
test_0218	 Đồ đẹp vải đẹp rất đáng tiền  	0
test_0219	 Sp y hình.  Đc 	0
test_0220	  Chất lượng sản phẩm tuyệt vời.Vừa in máy mình luôn 	0
test_0221	 Phòng mình khoảng 17m2 xài máy này thấy cũng ổn, làm lạnh nhanh. Đánh giá chung là ổn. 	0
test_0222	 Chất lượng sp OK ahuhu 	0
test_0223	 Sim thi tot 	0
test_0224	 Rất đẹp . Thaks shop!  	0
test_0225	 Tủ lạnh hình thức đẹp, gọn gàng đúng với nhu cầu của tôi. Tủ mát cũng nhanh. 	0
test_0226	  Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh 	0
test_0227	 Qúa đẹp 	0
test_0228	 Mới nhận dc hang đẹp. Còn chất lượng pai xài mới bik 	0
test_0229	 Đã mua và sử dụng khoảng 1 tháng thì thấy cũng khá ổn. Làm nóng nước chắc trong tầm khoảng 20s. 	0
test_0230	 đánh giá cao 	0
test_0231	  Kho rất là ngon vừa ăn goi hang rất kỹshop phục vụ rất tốtrất đáng tiền thời gian giao hàng rất nhanhhàng chất lượngbao bì rất đẹp sẽ ủng hộ shop lâu dài 	0
test_0232	 Mình mới sd thoi nhưng thấy rất êm ạ... lên da căn mịn đã lắm... mà có cái rơi rít.. nhưng xài ok lắm 	0
test_0233	 Hàng chính hãng, nguyên seal, giá tốt. 	0
test_0234	 Giày giống trong hình ship nhanh. Nc là ok 	0
test_0235	  Đóng gói sản phẩm rất đẹp và chắc chắn. Chưa dùng nên cũng k dám khẳng định nhưng nồi trông đẹp shop nhiệt tình 	0
test_0236	 Sp y hinhdep lam shop 	0
test_0237	 sản phẩm đảm bảo chất lượng như quảng cáo, rẻ hơn nơi khác, sử dụng được tiếng việt, mọi người nên mua nhé 	0
test_0238	 Sản phỏng giống mo tả ok  	0
test_0239	 Ngon giòn k ngọt quá  Đóng gói sản phẩm rất đẹp và chắc chắn 	0
test_0240	 Son rẻ tuy màu k giống hình nhưng đánh cũng oke. Giao nhanh và gói chắc chắn 	0
test_0241	 Rất hài lòng với sản phẩm đã mua, sử dụng tốt, tín hiệu tốt, sẽ ủng hộ Tiki những lần mua hàng tiếp theo 	0
test_0242	 Nếu sp ngọt thêm tí nữa thì ngon hơn nhiều vị chua hơi nhiều 	0
test_0243	  Chất lượng sản phẩm tuyệt vời ! Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh ! 	0
test_0244	 chất lượng rất ok 	0
test_0245	 -Ngoại hình: Máy đẹp, sang, gọn gàng, có cục phóng ion trên đỉnh ngầu lòi. 	0
test_0246	 son tốt quá 	0
test_0247	 Cám ơn bạn chủ vì đã tặng dây buộc tóc xinh xinh  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn 	0
test_0248	 Áo ấm mềm thik lắm ạ 	0
test_0249	 Hàng nguyên seal. Pin tốt & máy rất tiện dụng, đặc biệt chức năng từ điển nhanh bằng cách nhấn vào từ cần tra giúp mình đỡ phải gõ lại từ cần search. 	0
test_0250	 Rất tốt  	0
test_0251	 Khô gà rất ngon rất đáng tiền 	0
test_0252	 Shop rất nhiệt tình sim dùng ok lắm. Kết nhất quả thư tay :v chữ shop đẹp lắm :v Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt Rất đáng tiền 	0
test_0253	 Hàng bọc cẩn thận k móp méo. Máy chạy êm. Tủ to hơn mình tưởng. 	0
test_0254	 Dép đẹp  	0
test_0255	  Chất lượng sản phẩm tuyệt vờiphù hợp giá tiền. 	0
test_0256	 Hàng chấp nhận dc. Lần sau shop đừng đội giá rùi ghi km nhé.  	0
test_0257	 Tikinow giao hàng nhanh, chưa đầy 1h sau thợ đến lắp.  	0
test_0258	 Chất lượng sản phẩm tuyệt vời...hình nhìn đẹp cực luôn  	0
test_0259	 Màu chaitea hồng đất pha tí tím nhìn lạ và đẹp. Mùi trà lipton hơi hắc khi ngửi trực tiếp nhưng lên môi thì hết. Độ bám 4-5h nếu không ăn uống khi trôi vẫn có 1 lớp màu nhẹ. 	0
test_0260	  Chất lượng sản phẩm tuyệt vời. Rất đáng tiền. Giao hàng hơi chậm dù cùng quận nội thành nhưng sản phẩm đẹp và ưng ý nên vẫn vote 5*. Shop phục vụ rất tốt 	0
test_0261	 Sử dụng tốt, thích nhất là pin trâu. Không có gì để chê với mức giá như này. Mua lúc k.m giá quá tốt. Hy vọng có đợt k.m nữa để mua thêm vài cái cho gia đình sd 	0
test_0262	 Giày đẹp phù hợp giá tiền. Thấy bảo tặng hộp mà ko thấy thôi ko sao. Tặng tất cũng khá đẹp. 	0
test_0263	 Hàng y hình rất đẹp và chắc chắn.  	0
test_0264	 Hơi bé so vs size bthg  	0
test_0265	 Với giá này la quá ok rồi. Hàng chất lượng 	0
test_0266	  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh còn được tặng mặt nạ thích lắm cảm ơn shop nhé nhé ủng hộ shop dài dài 	0
test_0267	 chuột nặng cầm rất đầm tay. nói chung cũng rất là ok. shop rất  nhiệt tình. 	0
test_0268	 Chất lượng sản phẩm rất tuyệt vời. Shop giao hàng y như hình. Rất uy tín 	0
test_0269	 Tiki giao hàng nhanh, đúng hẹn. Nokia thiết kế đt này đẹp. Kích thước chỉ nhỉnh hơn iphone man hinh 4.7 một chút, gọn gàng, 2 mặt kính, khung máy kim loại. Màu đen liền mạch. Máy mà nữ dùng thì đẹp. Android One đơn giản như iOS 11 trở về trước. Hài lòng! 	0
test_0270	 Mở hộp ra nhìn ưng lắm luôn shop ạ. 5* cho shopgiao hàng cũng rất nhanh 	0
test_0271	  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Nho rất ngon và to nữa. 	0
test_0272	 Chat luong san pham cung on voi gia do 	0
test_0273	 Tủ lạnh có kiểu dáng rất đẹp, sang trọng, tinh tế. Tiki giao hàng đúng tiến độ thông báo. 	0
test_0274	  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn mua cây này là cây thứ hai r cực thích 	0
test_0275	 Đẹp đúng như hình ...nhưng rộng muôn gấp đôi tay mình 	0
test_0276	 Giá rẻ xài ok 	0
test_0277	 sản phẩm tốt trong tầm giá///////////////////... 	0
test_0278	 Màu chuẩn thoa len mượt môi k khô 	0
test_0279	 yêu quá 	0
test_0280	  Chất lượng sản phẩm tuyệt vời..Giày quá đẹp mọi người ơi nên mua cho bé mang  manh cưng lắm. Da siêu mềm. 	0
